#chrom	name	symbol	geneName	locus_type
chrX	HGNC:31493	MIR105-2	microRNA 105-2	"RNA, micro"
chrX	HGNC:33362	KRT8P8	keratin 8 pseudogene 8	pseudogene
chrX	HGNC:56247	MAGEA3-DT	MAGEA3 divergent transcript	"RNA, long non-coding"
chrX	HGNC:14454	GABRQ	gamma-aminobutyric acid type A receptor subunit theta	gene with protein product
chrX	HGNC:6801	MAGEA3	MAGE family member A3	gene with protein product
chrX	HGNC:16847	CSAG2	CSAG family member 2	gene with protein product
chrX	HGNC:19340	MAGEA2B	MAGE family member A2B	gene with protein product
chrX	HGNC:24294	CSAG1	chondrosarcoma associated gene 1	gene with protein product
chrX	HGNC:6799	MAGEA12	MAGE family member A12	gene with protein product
chrX	HGNC:20923	CSAG4	CSAG family member 4 (pseudogene)	pseudogene
chrX	HGNC:6800	MAGEA2	MAGE family member A2	gene with protein product
chrX	HGNC:26237	CSAG3	CSAG family member 3	gene with protein product
chrX	HGNC:6804	MAGEA6	MAGE family member A6	gene with protein product
chrX	HGNC:55139	MAGEA6-DT	MAGEA6 divergent transcript	"RNA, long non-coding"
chrX	HGNC:1867	CETN2	centrin 2	gene with protein product
chrX	HGNC:13398	NSDHL	NAD(P) dependent steroid dehydrogenase-like	gene with protein product
chrX	HGNC:12976	ZNF185	zinc finger protein 185 with LIM domain	gene with protein product
chrX	HGNC:18743	PNMA5	PNMA family member 5	gene with protein product
chrX	HGNC:55157	HMGN2P48	high mobility group nucleosomal binding domain 2 pseudogene 48	pseudogene
chrX	HGNC:18742	PNMA3	PNMA family member 3	gene with protein product
chrX	HGNC:28248	PNMA6A	PNMA family member 6A	gene with protein product
chrX	HGNC:26681	PNMA6B	PNMA family member 6B (pseudogene)	pseudogene
chrX	HGNC:6796	MAGEA1	MAGE family member A1	gene with protein product
chrX	HGNC:55197	PWWP4	PWWP domain containing 4	unknown
chrX	HGNC:53119	PNMA6F	PNMA family member 6F	gene with protein product
chrX	HGNC:13069	ZNF275	zinc finger protein 275	gene with protein product
chrX	HGNC:54037	MIR12129	microRNA 12129	"RNA, micro"
chrX	HGNC:50767	PNMA6E	PNMA family member 6E	gene with protein product
chrX	HGNC:46683	RN7SL667P	"RNA, 7SL, cytoplasmic 667, pseudogene"	pseudogene
chrX	HGNC:12865	ZFP92	ZFP92 zinc finger protein	gene with protein product
chrX	HGNC:12270	TREX2	three prime repair exonuclease 2	gene with protein product
chrX	HGNC:32979	HAUS7	HAUS augmin like complex subunit 7	gene with protein product
chrX	HGNC:55152	ECMXP	"extracellular matrix protein X-linked, pseudogene"	pseudogene
chrX	HGNC:1044	BGN	biglycan	gene with protein product
chrX	HGNC:816	ATP2B3	ATPase plasma membrane Ca2+ transporting 3	gene with protein product
chrX	HGNC:28434	CCNQ	cyclin Q	gene with protein product
chrX	HGNC:33418	KRT18P48	keratin 18 pseudogene 48	pseudogene
chrX	HGNC:55909	MRFAP1P1	MRFAP1 pseudogene 1	pseudogene
chrX	HGNC:3076	DUSP9	dual specificity phosphatase 9	gene with protein product
chrX	HGNC:36288	RPL18AP16	ribosomal protein L18a pseudogene 16	pseudogene
chrX	HGNC:46703	RN7SL687P	"RNA, 7SL, cytoplasmic 687, pseudogene"	pseudogene
chrX	HGNC:13415	PNCK	pregnancy up-regulated nonubiquitous CaM kinase	gene with protein product
chrX	HGNC:11055	SLC6A8	solute carrier family 6 member 8	gene with protein product
chrX	HGNC:16695	BCAP31	B cell receptor associated protein 31	gene with protein product
chrX	HGNC:61	ABCD1	ATP binding cassette subfamily D member 1	gene with protein product
chrX	HGNC:40454	PLXNB3-AS1	PLXNB3 antisense RNA 1	"RNA, long non-coding"
chrX	HGNC:9105	PLXNB3	plexin B3	gene with protein product
chrX	HGNC:11402	SRPK3	SRSF protein kinase 3	gene with protein product
chrX	HGNC:5386	IDH3G	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma	gene with protein product
chrX	HGNC:11326	SSR4	signal sequence receptor subunit 4	gene with protein product
chrX	HGNC:21167	PDZD4	PDZ domain containing 4	gene with protein product
chrX	HGNC:24419	CYCSP45	CYCS pseudogene 45	pseudogene
chrX	HGNC:6470	L1CAM	L1 cell adhesion molecule	gene with protein product
chrX	HGNC:55247	L1CAM-AS1	L1CAM antisense RNA 1	"RNA, long non-coding"
chrX	HGNC:897	AVPR2	arginine vasopressin receptor 2	gene with protein product
chrX	HGNC:674	ARHGAP4	Rho GTPase activating protein 4	gene with protein product
chrX	HGNC:18704	NAA10	"N-alpha-acetyltransferase 10, NatA catalytic subunit"	gene with protein product
chrX	HGNC:9959	RENBP	renin binding protein	gene with protein product
chrX	HGNC:4839	HCFC1	host cell factor C1	gene with protein product
chrX	HGNC:40273	HCFC1-AS1	HCFC1 antisense RNA 1	"RNA, long non-coding"
chrX	HGNC:13705	TMEM187	transmembrane protein 187	gene with protein product
chrX	HGNC:38224	MIR3202-1	microRNA 3202-1	"RNA, micro"
chrX	HGNC:38228	MIR3202-2	microRNA 3202-2	"RNA, micro"
chrX	HGNC:6112	IRAK1	interleukin 1 receptor associated kinase 1	gene with protein product
chrX	HGNC:37317	MIR718	microRNA 718	"RNA, micro"
chrX	HGNC:6990	MECP2	methyl-CpG binding protein 2	gene with protein product
chrX	HGNC:9936	OPN1LW	"opsin 1, long wave sensitive"	gene with protein product
chrX	HGNC:33357	TEX28P2	TEX28 pseudogene 2	pseudogene
chrX	HGNC:4206	OPN1MW	"opsin 1, medium wave sensitive"	gene with protein product
chrX	HGNC:33356	TEX28P1	TEX28 pseudogene 1	pseudogene
chrX	HGNC:26952	OPN1MW2	"opsin 1, medium wave sensitive 2"	gene with protein product
chrX	HGNC:55924	TEX28P3	TEX28 pseudogene 3	pseudogene
chrX	HGNC:51831	OPN1MW3	"opsin 1, medium wave sensitive 3"	gene with protein product
chrX	HGNC:2563	TEX28	testis expressed 28	gene with protein product
chrX	HGNC:11835	TKTL1	transketolase like 1	gene with protein product
chrX	HGNC:3754	FLNA	filamin A	gene with protein product
chrX	HGNC:3331	EMD	emerin	gene with protein product
chrX	HGNC:10298	RPL10	ribosomal protein L10	gene with protein product
chrX	HGNC:10231	SNORA70	"small nucleolar RNA, H/ACA box 70"	"RNA, small nucleolar"
chrX	HGNC:2957	DNASE1L1	deoxyribonuclease 1 like 1	gene with protein product
chrX	HGNC:11577	TAFAZZIN	"tafazzin, phospholipid-lysophospholipid transacylase"	gene with protein product
chrX	HGNC:25138	ATP6AP1-DT	ATP6AP1 divergent transcript	"RNA, long non-coding"
chrX	HGNC:868	ATP6AP1	ATPase H+ transporting accessory protein 1	gene with protein product
chrX	HGNC:4226	GDI1	GDP dissociation inhibitor 1	gene with protein product
chrX	HGNC:18786	FAM50A	family with sequence similarity 50 member A	gene with protein product
chrX	HGNC:50250	MIR6858	microRNA 6858	"RNA, micro"
chrX	HGNC:9101	PLXNA3	plexin A3	gene with protein product
chrX	HGNC:26058	LAGE3	L antigen family member 3	gene with protein product
chrX	HGNC:12505	UBL4A	ubiquitin like 4A	gene with protein product
chrX	HGNC:22979	SLC10A3	solute carrier family 10 member 3	gene with protein product
chrX	HGNC:46713	RN7SL697P	"RNA, 7SL, cytoplasmic 697, pseudogene"	pseudogene
chrX	HGNC:13749	FAM3A	FAM3 metabolism regulating signaling molecule A	gene with protein product
chrX	HGNC:4057	G6PD	glucose-6-phosphate dehydrogenase	gene with protein product
chrX	HGNC:5961	IKBKG	inhibitor of nuclear factor kappa B kinase regulatory subunit gamma	gene with protein product
chrX	HGNC:30612	FAM223A	family with sequence similarity 223 member A	"RNA, long non-coding"
chrX	HGNC:34025	ATF4P2	activating transcription factor 4 pseudogene 2	pseudogene
chrX	HGNC:24198	CTAG1A	cancer/testis antigen 1A	gene with protein product
chrX	HGNC:2491	CTAG1B	cancer/testis antigen 1B	gene with protein product
chrX	HGNC:789	ATF4P1	activating transcription factor 4 pseudogene 1	pseudogene
chrX	HGNC:34048	FAM223B	family with sequence similarity 223 member B	"RNA, long non-coding"
chrX	HGNC:24455	IKBKGP1	inhibitor of nuclear factor kappa B kinase subunit gamma pseudogene 1	pseudogene
chrX	HGNC:2492	CTAG2	cancer/testis antigen 2	gene with protein product
chrX	HGNC:14839	OR3B1P	olfactory receptor family 3 subfamily B member 1 pseudogene	pseudogene
chrX	HGNC:17515	GAB3	GRB2 associated binding protein 3	gene with protein product
chrX	HGNC:2890	DKC1	dyskerin pseudouridine synthase 1	gene with protein product
chrX	HGNC:32628	SNORA36A	"small nucleolar RNA, H/ACA box 36A"	"RNA, small nucleolar"
chrX	HGNC:43501	MIR664B	microRNA 664b	"RNA, micro"
chrX	HGNC:32650	SNORA56	"small nucleolar RNA, H/ACA box 56"	"RNA, small nucleolar"
chrX	HGNC:7219	MPP1	MAGUK p55 scaffold protein 1	gene with protein product
chrX	HGNC:39421	HMGN1P37	high mobility group nucleosome binding domain 1 pseudogene 37	pseudogene
chrX	HGNC:41915	SMIM9	small integral membrane protein 9	gene with protein product
chrX	HGNC:3546	F8	coagulation factor VIII	gene with protein product
chrX	HGNC:22516	H2AB1	H2A.B variant histone 1	gene with protein product
chrX	HGNC:3547	F8A1	coagulation factor VIII associated 1	gene with protein product
chrX	HGNC:35265	MIR1184-1	microRNA 1184-1	"RNA, micro"
chrX	HGNC:37908	EEF1A1P31	eukaryotic translation elongation factor 1 alpha 1 pseudogene 31	pseudogene
chrX	HGNC:55158	ZNF622P1	ZNF622 pseudogene 1	pseudogene
chrX	HGNC:24925	FUNDC2	FUN14 domain containing 2	gene with protein product
chrX	HGNC:35428	CMC4	C-X9-C motif containing 4	gene with protein product
chrX	HGNC:7423	MTCP1	mature T cell proliferation 1	gene with protein product
chrX	HGNC:24185	BRCC3	BRCA1/BRCA2-containing complex subunit 3	gene with protein product
chrX	HGNC:12662	VBP1	VHL binding protein 1	gene with protein product
chrX	HGNC:16499	RAB39B	"RAB39B, member RAS oncogene family"	gene with protein product
chrX	HGNC:2063	CLIC2	chloride intracellular channel 2	gene with protein product
chrX	HGNC:21737	TWF1P2	twinfilin 1 pseudogene 2	pseudogene
chrX	HGNC:23210	PHF10P1	PHD finger protein 10 pseudogene 1	pseudogene
chrX	HGNC:55622	TMLHEP1	TMLHE pseudogene 1	pseudogene
chrX	HGNC:18298	H2AB2	H2A.B variant histone 2	gene with protein product
chrX	HGNC:31849	F8A2	coagulation factor VIII associated 2	gene with protein product
chrX	HGNC:38211	MIR1184-2	microRNA 1184-2	"RNA, micro"
chrX	HGNC:31850	F8A3	coagulation factor VIII associated 3	gene with protein product
chrX	HGNC:38389	MIR1184-3	microRNA 1184-3	"RNA, micro"
chrX	HGNC:14455	H2AB3	H2A.B variant histone 3	gene with protein product
chrX	HGNC:44261	TMLHE-AS1	TMLHE antisense RNA 1	"RNA, long non-coding"
chrX	HGNC:18308	TMLHE	"trimethyllysine hydroxylase, epsilon"	gene with protein product
chrX	HGNC:11271	SPRY3	sprouty RTK signaling antagonist 3	gene with protein product
chrX	HGNC:460	AMD1P2	adenosylmethionine decarboxylase 1 pseudogene 2	pseudogene
chrX	HGNC:38719	DPH3P2	diphthamide biosynthesis 3 pseudogene 2	pseudogene
chrX	HGNC:11486	VAMP7	vesicle associated membrane protein 7	gene with protein product
chrX	HGNC:38160	ELOCP24	elongin C pseudogene 24	pseudogene
chrX	HGNC:23270	TRPC6P1	TRPC6 pseudogene 1	pseudogene
chrX	HGNC:6030	IL9R	interleukin 9 receptor	gene with protein product
chrX	HGNC:38513	WASIR1	WASH and IL9R antisense RNA 1	"RNA, long non-coding"
chrX	HGNC:31685	WASH6P	"WASP family homolog 6, pseudogene"	pseudogene
chrX	HGNC:37115	DDX11L16	DEAD/H-box helicase 11 like 16 (pseudogene)	pseudogene
chrY	HGNC:23148	PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1	gene with protein product
chrY	HGNC:30189	GTPBP6	GTP binding protein 6 (putative)	gene with protein product
chrY	HGNC:27560	LINC00685	long intergenic non-protein coding RNA 685	"RNA, long non-coding"
chrY	HGNC:13417	PPP2R3B	protein phosphatase 2 regulatory subunit B''beta	gene with protein product
chrY	HGNC:38717	FABP5P13	fatty acid binding protein 5 pseudogene 13	pseudogene
chrY	HGNC:38714	KRT18P53	keratin 18 pseudogene 53	pseudogene
chrY	HGNC:10853	SHOX	short stature homeobox	gene with protein product
chrY	HGNC:37720	RPL14P5	ribosomal protein L14 pseudogene 5	pseudogene
chrY	HGNC:14281	CRLF2	cytokine receptor like factor 2	gene with protein product
chrY	HGNC:2435	CSF2RA	colony stimulating factor 2 receptor subunit alpha	gene with protein product
chrY	HGNC:38967	MIR3690	microRNA 3690	"RNA, micro"
chrY	HGNC:43398	RNA5SP498	"RNA, 5S ribosomal pseudogene 498"	pseudogene
chrY	HGNC:6012	IL3RA	interleukin 3 receptor subunit alpha	gene with protein product
chrY	HGNC:10992	SLC25A6	solute carrier family 25 member 6	gene with protein product
chrY	HGNC:31843	LINC00106	long intergenic non-protein coding RNA 106	"RNA, long non-coding"
chrY	HGNC:25811	ASMTL-AS1	ASMTL antisense RNA 1	"RNA, long non-coding"
chrY	HGNC:751	ASMTL	acetylserotonin O-methyltransferase like	gene with protein product
chrY	HGNC:15524	P2RY8	P2Y receptor family member 8	gene with protein product
chrY	HGNC:18783	AKAP17A	A-kinase anchoring protein 17A	gene with protein product
chrY	HGNC:750	ASMT	acetylserotonin O-methyltransferase	gene with protein product
chrY	HGNC:56008	LINC02968	long intergenic non-protein coding RNA 2968	"RNA, long non-coding"
chrY	HGNC:18399	DHRSX	dehydrogenase/reductase X-linked	gene with protein product
chrY	HGNC:447	ZBED1	zinc finger BED-type containing 1	gene with protein product
chrY	HGNC:50179	MIR6089	microRNA 6089	"RNA, micro"
chrY	HGNC:7083	CD99P1	CD99 molecule pseudogene 1	pseudogene
chrY	HGNC:30470	LINC00102	long intergenic non-protein coding RNA 102	"RNA, long non-coding"
chrY	HGNC:7082	CD99	CD99 molecule (Xg blood group)	gene with protein product
chrY	HGNC:34022	XGY2	"XG pseudogene, Y-linked 2"	pseudogene
chrY	HGNC:48297	RNU6-1334P	"RNA, U6 small nuclear 1334, pseudogene"	pseudogene
chrY	HGNC:11311	SRY	sex determining region Y	gene with protein product
chrY	HGNC:24117	RNASEH2CP1	ribonuclease H2 subunit C pseudogene 1	pseudogene
chrY	HGNC:38737	TOMM22P2	TOMM22 pseudogene 2	pseudogene
chrY	HGNC:10425	RPS4Y1	ribosomal protein S4 Y-linked 1	gene with protein product
chrY	HGNC:37119	HSFY3P	"heat shock transcription factor Y-linked 3, pseudogene"	pseudogene
chrY	HGNC:38005	NAP1L1P2	nucleosome assembly protein 1 like 1 pseudogene 2	pseudogene
chrY	HGNC:12870	ZFY	zinc finger protein Y-linked	gene with protein product
chrY	HGNC:38798	ZFY-AS1	ZFY antisense RNA 1	"RNA, long non-coding"
chrY	HGNC:38799	EEF1A1P41	eukaryotic translation elongation factor 1 alpha 1 pseudogene 41	pseudogene
chrY	HGNC:38712	LINC00278	long intergenic non-protein coding RNA 278	"RNA, long non-coding"
chrY	HGNC:37709	AGPAT5P1	1-acylglycerol-3-phosphate O-acyltransferase 5 pseudogene 1	pseudogene
chrY	HGNC:23949	PRRC2CP1	proline rich coiled-coil 2C pseudogene 1	pseudogene
chrY	HGNC:18569	TGIF2LY	TGFB induced factor homeobox 2 like Y-linked	gene with protein product
chrY	HGNC:23195	USP12PY	USP12 pseudogene Y-linked	pseudogene
chrY	HGNC:38398	RNF19BPY	ring finger protein 19B pseudogene Y-linked	pseudogene
chrY	HGNC:23983	UBE2V1P3	UBE2V1 pseudogene 3	pseudogene
chrY	HGNC:47266	RNU6-303P	"RNA, U6 small nuclear 303, pseudogene"	pseudogene
chrY	HGNC:53998	MIR9985	microRNA 9985	"RNA, micro"
chrY	HGNC:23967	SERBP1P2	SERPINE1 mRNA binding protein 1 pseudogene 2	pseudogene
chrY	HGNC:15813	PCDH11Y	protocadherin 11 Y-linked	gene with protein product
chrY	HGNC:48550	RNU2-57P	"RNA, U2 small nuclear 57, pseudogene"	pseudogene
chrY	HGNC:37481	VDAC1P6	voltage dependent anion channel 1 pseudogene 6	pseudogene
chrY	HGNC:23946	EIF4A1P2	eukaryotic translation initiation factor 4A1 pseudogene 2	pseudogene
chrY	HGNC:23962	KRT18P10	keratin 18 pseudogene 10	pseudogene
chrY	HGNC:41517	SNX3P1Y	sorting nexin 3 pseudogene 1 Y-linked	pseudogene
chrY	HGNC:36004	RPL26P37	ribosomal protein L26 pseudogene 37	pseudogene
chrY	HGNC:23963	TUSC2P1	TUSC2 pseudogene 1	pseudogene
chrY	HGNC:23945	DLGAP5P1	DLGAP5 pseudogene 1	pseudogene
chrY	HGNC:37983	TTTY23B	"testis-specific transcript, Y-linked 23B"	"RNA, long non-coding"
chrY	HGNC:23924	TSPY2	testis specific protein Y-linked 2	gene with protein product
chrY	HGNC:37477	FAM197Y9	family with sequence similarity 197 Y-linked member 9	"RNA, long non-coding"
chrY	HGNC:23903	TSPY11P	"testis specific protein Y-linked 11, pseudogene"	pseudogene
chrY	HGNC:37998	TSPY19P	"testis specific protein Y-linked 19, pseudogene"	pseudogene
chrY	HGNC:23892	RBMY2GP	"RNA binding motif protein Y-linked family 2 member G, pseudogene"	pseudogene
chrY	HGNC:38803	LINC00280	long intergenic non-protein coding RNA 280	"RNA, long non-coding"
chrY	HGNC:37981	TTTY1B	"testis-specific transcript, Y-linked 1B"	"RNA, long non-coding"
chrY	HGNC:37982	TTTY2B	"testis-specific transcript, Y-linked 2B"	"RNA, long non-coding"
chrY	HGNC:37980	TTTY21B	"testis-specific transcript, Y-linked 21B"	"RNA, long non-coding"
chrY	HGNC:18488	TTTY7	"testis-specific transcript, Y-linked 7"	"RNA, long non-coding"
chrY	HGNC:37622	TTTY8B	"testis-specific transcript, Y-linked 8B"	"RNA, long non-coding"
chrY	HGNC:37713	TSPY17P	"testis specific protein Y-linked 17, pseudogene"	pseudogene
chrY	HGNC:38735	SRIP3	sorcin pseudogene 3	pseudogene
chrY	HGNC:38439	GOT2P5	GOT2 pseudogene 5	pseudogene
chrY	HGNC:462	AMELY	amelogenin Y-linked	gene with protein product
chrY	HGNC:23933	ATP5PFP1	ATP synthase peripheral stalk subunit F6 pseudogene 1	pseudogene
chrY	HGNC:18502	TBL1Y	transducin beta like 1 Y-linked	gene with protein product
chrY	HGNC:23951	FAM199YP	"family with sequence similarity 199, Y-linked, pseudogene"	pseudogene
chrY	HGNC:18499	GPR143P	G protein-coupled receptor 143 pseudogene	pseudogene
chrY	HGNC:9444	PRKY	protein kinase Y-linked (pseudogene)	pseudogene
chrY	HGNC:46006	RN7SKP282	RN7SK pseudogene 282	pseudogene
chrY	HGNC:47904	RNU6-941P	"RNA, U6 small nuclear 941, pseudogene"	pseudogene
chrY	HGNC:47484	RNU6-521P	"RNA, U6 small nuclear 521, pseudogene"	pseudogene
chrY	HGNC:38528	TTTY26P	"testis-specific transcript, Y-linked 26, pseudogene"	pseudogene
chrY	HGNC:23893	RBMY2HP	"RNA binding motif protein Y-linked family 2 member H, pseudogene"	pseudogene
chrY	HGNC:23904	TSPY12P	"testis specific protein Y-linked 12, pseudogene"	pseudogene
chrY	HGNC:18840	TTTY16	"testis-specific transcript, Y-linked 16"	"RNA, long non-coding"
chrY	HGNC:23971	RFTN1P1	"raftlin, lipid raft linker 1 pseudogene 1"	pseudogene
chrY	HGNC:18493	TTTY12	"testis-specific transcript, Y-linked 12"	"RNA, long non-coding"
chrY	HGNC:38403	TRIM60P1Y	"tripartite motif containing 60 pseudogene 1, Y-linked"	pseudogene
chrY	HGNC:39553	ZNF92P1Y	"zinc finger protein 92 pseudogene 1, Y-linked"	pseudogene
chrY	HGNC:38405	TRIM60P2Y	"tripartite motif containing 60 pseudogene 2, Y-linked"	pseudogene
chrY	HGNC:38406	ZNF736P8Y	"zinc finger protein 736 pseudogene 8, Y-linked"	pseudogene
chrY	HGNC:38794	BPY2DP	"basic charge Y-linked 2D, pseudogene"	pseudogene
chrY	HGNC:38404	ZNF736P7Y	"zinc finger protein 736 pseudogene 7, Y-linked"	pseudogene
chrY	HGNC:38408	ZNF736P9Y	"zinc finger protein 736 pseudogene 9, Y-linked"	pseudogene
chrY	HGNC:23918	RBMY2JP	"RNA binding motif protein Y-linked family 2 member J, pseudogene"	pseudogene
chrY	HGNC:23868	FAM8A7P	"family with sequence similarity 8 member A7, pseudogene"	pseudogene
chrY	HGNC:38604	TTTY30P	"testis-specific transcript, Y-linked 30, pseudogene"	pseudogene
chrY	HGNC:23888	RBMY2KP	"RNA binding motif protein Y-linked family 2 member K, pseudogene"	pseudogene
chrY	HGNC:38725	TSPY24P	"testis specific protein Y-linked 24, pseudogene"	pseudogene
chrY	HGNC:38440	ZNF736P6Y	"zinc finger protein 736 pseudogene 6, Y-linked"	pseudogene
chrY	HGNC:38730	MTND6P1	MT-ND6 pseudogene 1	pseudogene
chrY	HGNC:38729	MTCYBP1	MT-CYB pseudogene 1	pseudogene
chrY	HGNC:38728	MTND1P1	MT-ND1 pseudogene 1	pseudogene
chrY	HGNC:35018	NMTRQ-TTG8-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 8-1	"RNA, transfer"
chrY	HGNC:38727	MTND2P3	MT-ND2 pseudogene 3	pseudogene
chrY	HGNC:38409	TRIM60P3Y	"tripartite motif containing 60 pseudogene 3, Y-linked"	pseudogene
chrY	HGNC:38410	ZNF736P10Y	"zinc finger protein 736 pseudogene 10, Y-linked"	pseudogene
chrY	HGNC:38527	TTTY27P	"testis-specific transcript, Y-linked 27, pseudogene"	pseudogene
chrY	HGNC:38724	LINC00279	long intergenic non-protein coding RNA 279	"RNA, long non-coding"
chrY	HGNC:18842	TTTY18	"testis-specific transcript, Y-linked 18"	"RNA, long non-coding"
chrY	HGNC:18843	TTTY19	"testis-specific transcript, Y-linked 19"	"RNA, long non-coding"
chrY	HGNC:18492	TTTY11	"testis-specific transcript, Y-linked 11"	"RNA, long non-coding"
chrY	HGNC:23889	RBMY2MP	"RNA binding motif protein Y-linked family 2 member M, pseudogene"	pseudogene
